title,location,area,bed,bath,price
บ้านเดี่ยว 2 ชั้น  107.9 ตร. ว. หมู่บ้านลลิลกรีนวิลล์  ซอยเฉลิมพระเกียรติ ร. 9,"ประเวศ, ประเวศ, กรุงเทพมหานคร",108 ตร.ว.,4,4,"15,540,000"
บ้านเดี่ยว 2 ชั้น  70.5 ตร. ว. หมู่บ้านวรารมย์ ซอยประชาอุทิศ98 ถนนสุขสวัสดิ์,"ราษฎร์บูรณะ, ราษฎร์บูรณะ, กรุงเทพมหานคร",70.5 ตร.ว.,3,3,"4,500,000"
บ้านเดี่ยว 2 ชั้น  52.3 ตร. ว. หมู่บ้านคาซ่าพรีเมี่ยม อ่อนนุช-วงแหวน ถนนบางนา-ตราด,"ประเวศ, ประเวศ, กรุงเทพมหานคร",52.3 ตร.ว.,3,3,"6,500,000"
บ้านเดี่ยว 2 ชั้น 111 ตร. ว. หมู่บ้านชวนชื่น พระราม2 ซอยบางกระดี่32 ถนพระราม2,"บางขุนเทียน, จอมทอง, กรุงเทพมหานคร",111 ตร.ว.,3,4,"6,480,000"
บ้านเดี่ยว  2 ชั้น 93 ตร. ว. ใกล้ ม. ราชภัฎจันทรเกษม  ซอยรัชดาภิเษก32 (ซอยเสือใหญ่อุทิศ),"จตุจักร, จตุจักร, กรุงเทพมหานคร",93 ตร.ว.,3,3,"14,000,000"
บ้านเดี่ยว 2 ชั้น  93 ตร. ว. ใกล้ม. ราชภัฎสวนดุสิต  ซอยจรัญสนิทวงศ์67 ถนนจรัญสนิทวงศ์,"บางพลัด, บางพลัด, กรุงเทพมหานคร",93 ตร.ว.,3,3,"14,900,000"
บ้านเดี่ยว 2 ชั้น 65.6 ตร. ว. หมู่บ้านฮาบิเทีย ออร์บิต หทัยราษฎร์  ซอยหทัยราษฎร์41 ถนนรามอินทรา,"คลองสามวา, กรุงเทพมหานคร",65.5 ตร.ว.,3,3,"6,590,000"
บ้านเดี่ยว 2 ชั้น 93 ตร. ว. ใกล้ฟูดเซอร์วิสสาทรทองหล่อ  ซอยทองหล่อ8 ถนนสุขุมวิท,"คลองตัน, คลองเตย, กรุงเทพมหานคร",93 ตร.ว.,4,3,"83,700,000"
บ้านเดี่ยว 1 ชั้น 50 ตร. ว. หมู่บ้านตะวันรุ่ง ซ. 20 ซอยลาดพร้าว64 ถนนลาดพร้าว,"วังทองหลาง, วังทองหลาง, กรุงเทพมหานคร",50 ตร.ว.,3,2,"7,500,000"
บ้านเดี่ยว 2 ชั้น 205 ตร. ว. หมู่บ้านเอกบุรี ซอยรามอินทรา103/2 ถนนรามอินทรา,"คันนายาว, คันนายาว, กรุงเทพมหานคร",205 ตร.ว.,3,3,"18,500,000"
บ้านเดี่ยว 2 ชั้น 65.4 ตร. ว. หมู่บ้านโชคประชา รีสอร์ท  ซอยเทิดราชัน13-15 ถนนนาวงประชาพัฒนา,"สีกัน, ดอนเมือง, กรุงเทพมหานคร",65.5 ตร.ว.,3,3,"7,200,000"
บ้านเดี่ยว 2 ชั้น 60.1 ตร. ว. หมู่บ้านอินนิซิโอ  ซอยบางกระดี่35/1 ถนนพระราม2,"แสมดำ, บางขุนเทียน, กรุงเทพมหานคร",60 ตร.ว.,4,2,"4,390,000"
บ้านเดี่ยว 2 ชั้น 73.4 ตร. ว. หมู่บ้านดีไลท์ แอทซีน  ซอยจตุโชติ ถนนสุขาภิบาล5,"ออเงิน, สายไหม, กรุงเทพมหานคร",73.5 ตร.ว.,3,5,"9,000,000"
บ้านเดี่ยว 2 ชั้น 181.4 ตร. ว. หมู่บ้านนราวดี รีสอร์ท ซอยนาวงประชาพัฒนา11 ถนนวิภาวดี-รังสิต,"สีกัน, ดอนเมือง, กรุงเทพมหานคร",181.5 ตร.ว.,5,5,"15,900,000"
บ้านเดี่ยว 3 ชั้น 54.2 ตร. ว. หมู่บ้านโกลเด้น เพรสทีจ  ซอยสุขาภิบาล5 ถนนสุขาภิบาล5,"ออเงิน, สายไหม, กรุงเทพมหานคร",54.3 ตร.ว.,6,4,"7,600,000"
บ้านเดี่ยว 2 ชั้น 115.9 ตร. ว. โครงการบ้านสวนอมรพันธุ์ ซอยสวนสยาม1 ถนนรามอินทรา,"คันนายาว, คันนายาว, กรุงเทพมหานคร",116 ตร.ว.,4,3,"9,800,000"
บ้านเดี่ยว 2 ชั้น  52.3 ตร. ว. หมู่บ้านคาซ่าพรีเมี่ยม อ่อนนุช-วงแหวน ถนนบางนา-ตราด,"ประเวศ, ประเวศ, กรุงเทพมหานคร",52.3 ตร.ว.,3,3,"6,500,000"
บ้านเดี่ยว 2 ชั้น 111 ตร. ว. หมู่บ้านชวนชื่น พระราม2 ซอยบางกระดี่32 ถนพระราม2,"บางขุนเทียน, จอมทอง, กรุงเทพมหานคร",111 ตร.ว.,3,4,"6,480,000"
บ้านเดี่ยว  2 ชั้น 93 ตร. ว. ใกล้ ม. ราชภัฎจันทรเกษม  ซอยรัชดาภิเษก32 (ซอยเสือใหญ่อุทิศ),"จตุจักร, จตุจักร, กรุงเทพมหานคร",93 ตร.ว.,3,3,"14,000,000"
บ้านเดี่ยว 2 ชั้น  93 ตร. ว. ใกล้ม. ราชภัฎสวนดุสิต  ซอยจรัญสนิทวงศ์67 ถนนจรัญสนิทวงศ์,"บางพลัด, บางพลัด, กรุงเทพมหานคร",93 ตร.ว.,3,3,"14,900,000"
บ้านเดี่ยว 2 ชั้น 65.6 ตร. ว. หมู่บ้านฮาบิเทีย ออร์บิต หทัยราษฎร์  ซอยหทัยราษฎร์41 ถนนรามอินทรา,"คลองสามวา, กรุงเทพมหานคร",65.5 ตร.ว.,3,3,"6,590,000"
บ้านเดี่ยว 2 ชั้น 93 ตร. ว. ใกล้ฟูดเซอร์วิสสาทรทองหล่อ  ซอยทองหล่อ8 ถนนสุขุมวิท,"คลองตัน, คลองเตย, กรุงเทพมหานคร",93 ตร.ว.,4,3,"83,700,000"
บ้านเดี่ยว 1 ชั้น 50 ตร. ว. หมู่บ้านตะวันรุ่ง ซ. 20 ซอยลาดพร้าว64 ถนนลาดพร้าว,"วังทองหลาง, วังทองหลาง, กรุงเทพมหานคร",50 ตร.ว.,3,2,"7,500,000"
บ้านเดี่ยว 2 ชั้น 205 ตร. ว. หมู่บ้านเอกบุรี ซอยรามอินทรา103/2 ถนนรามอินทรา,"คันนายาว, คันนายาว, กรุงเทพมหานคร",205 ตร.ว.,3,3,"18,500,000"
บ้านเดี่ยว 2 ชั้น 65.4 ตร. ว. หมู่บ้านโชคประชา รีสอร์ท  ซอยเทิดราชัน13-15 ถนนนาวงประชาพัฒนา,"สีกัน, ดอนเมือง, กรุงเทพมหานคร",65.5 ตร.ว.,3,3,"7,200,000"
บ้านเดี่ยว 2 ชั้น 60.1 ตร. ว. หมู่บ้านอินนิซิโอ  ซอยบางกระดี่35/1 ถนนพระราม2,"แสมดำ, บางขุนเทียน, กรุงเทพมหานคร",60 ตร.ว.,4,2,"4,390,000"
บ้านเดี่ยว 2 ชั้น 73.4 ตร. ว. หมู่บ้านดีไลท์ แอทซีน  ซอยจตุโชติ ถนนสุขาภิบาล5,"ออเงิน, สายไหม, กรุงเทพมหานคร",73.5 ตร.ว.,3,5,"9,000,000"
บ้านเดี่ยว 2 ชั้น 181.4 ตร. ว. หมู่บ้านนราวดี รีสอร์ท ซอยนาวงประชาพัฒนา11 ถนนวิภาวดี-รังสิต,"สีกัน, ดอนเมือง, กรุงเทพมหานคร",181.5 ตร.ว.,5,5,"15,900,000"
บ้านเดี่ยว 3 ชั้น 54.2 ตร. ว. หมู่บ้านโกลเด้น เพรสทีจ  ซอยสุขาภิบาล5 ถนนสุขาภิบาล5,"ออเงิน, สายไหม, กรุงเทพมหานคร",54.3 ตร.ว.,6,4,"7,600,000"
บ้านเดี่ยว 2 ชั้น 115.9 ตร. ว. โครงการบ้านสวนอมรพันธุ์ ซอยสวนสยาม1 ถนนรามอินทรา,"คันนายาว, คันนายาว, กรุงเทพมหานคร",116 ตร.ว.,4,3,"9,800,000"
บ้านเดี่ยว 2 ชั้น 60 ตร. ว. หมู่บ้านคุณาลัย  ถนนพระราม2,"ท่าข้าม, บางขุนเทียน, กรุงเทพมหานคร",60 ตร.ว.,3,3,"2,890,000"
บ้านเดี่ยว 2 ชั้น 50 ตร. ว. หมู่บ้านเดอะธารา  ซอยพระยาสุเรนทร์35 ถนนพระยาสุเรนทร์,"บางชัน, คลองสามวา, กรุงเทพมหานคร",50 ตร.ว.,4,2,"4,590,000"
